STATION,ELEMENT,YEAR,MONTH,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-20000-0-11723,F,1985,12,21:00,G(15),0.0,,,
0-20000-0-11723,F,1985,12,21:00,G(20),0.0,,,
0-20000-0-11723,F,1985,12,21:00,G(30),0.0,,,
0-20000-0-11723,F,1985,12,21:00,MAX,7.0,,,
0-20000-0-11723,F,1986,01,AVG,AVG,3.9,,,
0-20000-0-11723,F,1986,01,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,01,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,01,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,01,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,01,AVG,MAX,10.0,,,
0-20000-0-11723,F,1986,01,07:00,AVG,3.5,,,
0-20000-0-11723,F,1986,01,07:00,G(10),1.0,,,
0-20000-0-11723,F,1986,01,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,01,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,01,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,01,07:00,MAX,14.0,,,
0-20000-0-11723,F,1986,01,14:00,AVG,4.4,,,
0-20000-0-11723,F,1986,01,14:00,G(10),2.0,,,
0-20000-0-11723,F,1986,01,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,01,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,01,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,01,14:00,MAX,11.0,*,,
0-20000-0-11723,F,1986,01,21:00,AVG,3.7,,,
0-20000-0-11723,F,1986,01,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,01,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,01,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,01,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,01,21:00,MAX,8.0,,,
0-20000-0-11723,F,1986,02,AVG,AVG,4.3,,,
0-20000-0-11723,F,1986,02,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,02,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,02,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,02,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,02,AVG,MAX,7.0,,,
0-20000-0-11723,F,1986,02,07:00,AVG,4.1,,,
0-20000-0-11723,F,1986,02,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,02,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,02,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,02,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,02,07:00,MAX,8.0,*,,
0-20000-0-11723,F,1986,02,14:00,AVG,5.0,,,
0-20000-0-11723,F,1986,02,14:00,G(10),1.0,,,
0-20000-0-11723,F,1986,02,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,02,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,02,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,02,14:00,MAX,11.0,,,
0-20000-0-11723,F,1986,02,21:00,AVG,3.9,,,
0-20000-0-11723,F,1986,02,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,02,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,02,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,02,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,02,21:00,MAX,9.0,,,
0-20000-0-11723,F,1986,03,AVG,AVG,3.5,,,
0-20000-0-11723,F,1986,03,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,03,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,03,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,03,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,03,AVG,MAX,8.3,,,
0-20000-0-11723,F,1986,03,07:00,AVG,2.7,,,
0-20000-0-11723,F,1986,03,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,03,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,03,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,03,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,03,07:00,MAX,7.0,,,
0-20000-0-11723,F,1986,03,14:00,AVG,4.6,,,
0-20000-0-11723,F,1986,03,14:00,G(10),1.0,,,
0-20000-0-11723,F,1986,03,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,03,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,03,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,03,14:00,MAX,12.0,,,
0-20000-0-11723,F,1986,03,21:00,AVG,3.2,,,
0-20000-0-11723,F,1986,03,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,03,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,03,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,03,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,03,21:00,MAX,9.0,,,
0-20000-0-11723,F,1986,04,AVG,AVG,4.9,,,
0-20000-0-11723,F,1986,04,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,04,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,04,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,04,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,04,AVG,MAX,8.3,,,
0-20000-0-11723,F,1986,04,07:00,AVG,4.0,,,
0-20000-0-11723,F,1986,04,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,04,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,04,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,04,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,04,07:00,MAX,10.0,,,
0-20000-0-11723,F,1986,04,14:00,AVG,6.4,,,
0-20000-0-11723,F,1986,04,14:00,G(10),2.0,,,
0-20000-0-11723,F,1986,04,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,04,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,04,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,04,14:00,MAX,12.0,,,
0-20000-0-11723,F,1986,04,21:00,AVG,4.5,,,
0-20000-0-11723,F,1986,04,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,04,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,04,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,04,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,04,21:00,MAX,8.0,,,
0-20000-0-11723,F,1986,05,AVG,AVG,4.0,,,
0-20000-0-11723,F,1986,05,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,05,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,05,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,05,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,05,AVG,MAX,7.0,,,
0-20000-0-11723,F,1986,05,07:00,AVG,3.3,,,
0-20000-0-11723,F,1986,05,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,05,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,05,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,05,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,05,07:00,MAX,8.0,,,
0-20000-0-11723,F,1986,05,14:00,AVG,5.1,,,
0-20000-0-11723,F,1986,05,14:00,G(10),0.0,,,
0-20000-0-11723,F,1986,05,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,05,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,05,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,05,14:00,MAX,10.0,,,
0-20000-0-11723,F,1986,05,21:00,AVG,3.6,,,
0-20000-0-11723,F,1986,05,21:00,G(10),1.0,,,
0-20000-0-11723,F,1986,05,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,05,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,05,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,05,21:00,MAX,11.0,,,
0-20000-0-11723,F,1986,06,AVG,AVG,3.7,,,
0-20000-0-11723,F,1986,06,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,06,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,06,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,06,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,06,AVG,MAX,6.3,*,,
0-20000-0-11723,F,1986,06,07:00,AVG,2.9,,,
0-20000-0-11723,F,1986,06,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,06,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,06,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,06,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,06,07:00,MAX,7.0,*,,
0-20000-0-11723,F,1986,06,14:00,AVG,5.0,,,
0-20000-0-11723,F,1986,06,14:00,G(10),0.0,,,
0-20000-0-11723,F,1986,06,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,06,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,06,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,06,14:00,MAX,9.0,,,
0-20000-0-11723,F,1986,06,21:00,AVG,3.3,,,
0-20000-0-11723,F,1986,06,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,06,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,06,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,06,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,06,21:00,MAX,7.0,,,
0-20000-0-11723,F,1986,07,AVG,AVG,3.3,,,
0-20000-0-11723,F,1986,07,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,07,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,07,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,07,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,07,AVG,MAX,7.0,,,
0-20000-0-11723,F,1986,07,07:00,AVG,2.1,,,
0-20000-0-11723,F,1986,07,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,07,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,07,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,07,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,07,07:00,MAX,6.0,,,
0-20000-0-11723,F,1986,07,14:00,AVG,4.5,,,
0-20000-0-11723,F,1986,07,14:00,G(10),0.0,,,
0-20000-0-11723,F,1986,07,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,07,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,07,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,07,14:00,MAX,9.0,,,
0-20000-0-11723,F,1986,07,21:00,AVG,3.4,,,
0-20000-0-11723,F,1986,07,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,07,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,07,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,07,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,07,21:00,MAX,8.0,,,
0-20000-0-11723,F,1986,08,AVG,AVG,3.4,,,
0-20000-0-11723,F,1986,08,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,08,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,08,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,08,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,08,AVG,MAX,6.0,,,
0-20000-0-11723,F,1986,08,07:00,AVG,2.4,,,
0-20000-0-11723,F,1986,08,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,08,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,08,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,08,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,08,07:00,MAX,7.0,,,
0-20000-0-11723,F,1986,08,14:00,AVG,4.9,,,
0-20000-0-11723,F,1986,08,14:00,G(10),0.0,,,
0-20000-0-11723,F,1986,08,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,08,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,08,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,08,14:00,MAX,9.0,,,
0-20000-0-11723,F,1986,08,21:00,AVG,3.0,,,
0-20000-0-11723,F,1986,08,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,08,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,08,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,08,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,08,21:00,MAX,8.0,*,,
0-20000-0-11723,F,1986,09,AVG,AVG,3.4,,,
0-20000-0-11723,F,1986,09,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,09,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,09,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,09,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,09,AVG,MAX,6.0,*,,
0-20000-0-11723,F,1986,09,07:00,AVG,1.8,,,
0-20000-0-11723,F,1986,09,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,09,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,09,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,09,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,09,07:00,MAX,7.0,,,
0-20000-0-11723,F,1986,09,14:00,AVG,5.1,,,
0-20000-0-11723,F,1986,09,14:00,G(10),0.0,,,
0-20000-0-11723,F,1986,09,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,09,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,09,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,09,14:00,MAX,8.0,*,,
0-20000-0-11723,F,1986,09,21:00,AVG,3.1,,,
0-20000-0-11723,F,1986,09,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,09,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,09,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,09,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,09,21:00,MAX,7.0,*,,
0-20000-0-11723,F,1986,10,AVG,AVG,3.5,,,
0-20000-0-11723,F,1986,10,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,10,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,10,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,10,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,10,AVG,MAX,10.0,,,
0-20000-0-11723,F,1986,10,07:00,AVG,2.2,,,
0-20000-0-11723,F,1986,10,07:00,G(10),1.0,,,
0-20000-0-11723,F,1986,10,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,10,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,10,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,10,07:00,MAX,12.0,,,
0-20000-0-11723,F,1986,10,14:00,AVG,5.1,,,
0-20000-0-11723,F,1986,10,14:00,G(10),1.0,,,
0-20000-0-11723,F,1986,10,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,10,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,10,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,10,14:00,MAX,14.0,,,
0-20000-0-11723,F,1986,10,21:00,AVG,3.4,,,
0-20000-0-11723,F,1986,10,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,10,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,10,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,10,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,10,21:00,MAX,9.0,,,
0-20000-0-11723,F,1986,11,AVG,AVG,3.0,,,
0-20000-0-11723,F,1986,11,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,11,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,11,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,11,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,11,AVG,MAX,7.7,,,
0-20000-0-11723,F,1986,11,07:00,AVG,2.4,,,
0-20000-0-11723,F,1986,11,07:00,G(10),0.0,,,
0-20000-0-11723,F,1986,11,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,11,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,11,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,11,07:00,MAX,7.0,,,
0-20000-0-11723,F,1986,11,14:00,AVG,3.6,,,
0-20000-0-11723,F,1986,11,14:00,G(10),1.0,,,
0-20000-0-11723,F,1986,11,14:00,G(15),0.0,,,
0-20000-0-11723,F,1986,11,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,11,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,11,14:00,MAX,11.0,,,
0-20000-0-11723,F,1986,11,21:00,AVG,3.0,,,
0-20000-0-11723,F,1986,11,21:00,G(10),0.0,,,
0-20000-0-11723,F,1986,11,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,11,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,11,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,11,21:00,MAX,8.0,,,
0-20000-0-11723,F,1986,12,AVG,AVG,3.6,,,
0-20000-0-11723,F,1986,12,AVG,G(10),0.0,,,
0-20000-0-11723,F,1986,12,AVG,G(15),0.0,,,
0-20000-0-11723,F,1986,12,AVG,G(20),0.0,,,
0-20000-0-11723,F,1986,12,AVG,G(30),0.0,,,
0-20000-0-11723,F,1986,12,AVG,MAX,10.0,,,
0-20000-0-11723,F,1986,12,07:00,AVG,2.8,,,
0-20000-0-11723,F,1986,12,07:00,G(10),2.0,,,
0-20000-0-11723,F,1986,12,07:00,G(15),0.0,,,
0-20000-0-11723,F,1986,12,07:00,G(20),0.0,,,
0-20000-0-11723,F,1986,12,07:00,G(30),0.0,,,
0-20000-0-11723,F,1986,12,07:00,MAX,11.0,*,,
0-20000-0-11723,F,1986,12,14:00,AVG,4.4,,,
0-20000-0-11723,F,1986,12,14:00,G(10),3.0,,,
0-20000-0-11723,F,1986,12,14:00,G(15),1.0,,,
0-20000-0-11723,F,1986,12,14:00,G(20),0.0,,,
0-20000-0-11723,F,1986,12,14:00,G(30),0.0,,,
0-20000-0-11723,F,1986,12,14:00,MAX,18.0,,,
0-20000-0-11723,F,1986,12,21:00,AVG,3.5,,,
0-20000-0-11723,F,1986,12,21:00,G(10),2.0,,,
0-20000-0-11723,F,1986,12,21:00,G(15),0.0,,,
0-20000-0-11723,F,1986,12,21:00,G(20),0.0,,,
0-20000-0-11723,F,1986,12,21:00,G(30),0.0,,,
0-20000-0-11723,F,1986,12,21:00,MAX,11.0,*,,
0-20000-0-11723,F,1987,01,AVG,AVG,4.7,,,
0-20000-0-11723,F,1987,01,AVG,G(10),1.0,,,
0-20000-0-11723,F,1987,01,AVG,G(15),0.0,,,
0-20000-0-11723,F,1987,01,AVG,G(20),0.0,,,
0-20000-0-11723,F,1987,01,AVG,G(30),0.0,,,
0-20000-0-11723,F,1987,01,AVG,MAX,14.0,,,
0-20000-0-11723,F,1987,01,07:00,AVG,4.3,,,
0-20000-0-11723,F,1987,01,07:00,G(10),1.0,,,
0-20000-0-11723,F,1987,01,07:00,G(15),0.0,,,
0-20000-0-11723,F,1987,01,07:00,G(20),0.0,,,
0-20000-0-11723,F,1987,01,07:00,G(30),0.0,,,
0-20000-0-11723,F,1987,01,07:00,MAX,14.0,,,
0-20000-0-11723,F,1987,01,14:00,AVG,5.3,,,
0-20000-0-11723,F,1987,01,14:00,G(10),1.0,,,
0-20000-0-11723,F,1987,01,14:00,G(15),1.0,,,
0-20000-0-11723,F,1987,01,14:00,G(20),0.0,,,
0-20000-0-11723,F,1987,01,14:00,G(30),0.0,,,
0-20000-0-11723,F,1987,01,14:00,MAX,16.0,,,
0-20000-0-11723,F,1987,01,21:00,AVG,4.5,,,
0-20000-0-11723,F,1987,01,21:00,G(10),1.0,,,
0-20000-0-11723,F,1987,01,21:00,G(15),0.0,,,
0-20000-0-11723,F,1987,01,21:00,G(20),0.0,,,
0-20000-0-11723,F,1987,01,21:00,G(30),0.0,,,
0-20000-0-11723,F,1987,01,21:00,MAX,12.0,,,
0-20000-0-11723,F,1987,02,AVG,AVG,4.0,,,
0-20000-0-11723,F,1987,02,AVG,G(10),1.0,,,
0-20000-0-11723,F,1987,02,AVG,G(15),0.0,,,
0-20000-0-11723,F,1987,02,AVG,G(20),0.0,,,
0-20000-0-11723,F,1987,02,AVG,G(30),0.0,,,
0-20000-0-11723,F,1987,02,AVG,MAX,13.3,,,
0-20000-0-11723,F,1987,02,07:00,AVG,3.6,,,
0-20000-0-11723,F,1987,02,07:00,G(10),0.0,,,
0-20000-0-11723,F,1987,02,07:00,G(15),0.0,,,
0-20000-0-11723,F,1987,02,07:00,G(20),0.0,,,
0-20000-0-11723,F,1987,02,07:00,G(30),0.0,,,
0-20000-0-11723,F,1987,02,07:00,MAX,9.0,*,,
0-20000-0-11723,F,1987,02,14:00,AVG,4.9,,,
0-20000-0-11723,F,1987,02,14:00,G(10),1.0,,,
0-20000-0-11723,F,1987,02,14:00,G(15),1.0,,,
0-20000-0-11723,F,1987,02,14:00,G(20),0.0,,,
0-20000-0-11723,F,1987,02,14:00,G(30),0.0,,,
0-20000-0-11723,F,1987,02,14:00,MAX,17.0,,,
0-20000-0-11723,F,1987,02,21:00,AVG,3.6,,,
0-20000-0-11723,F,1987,02,21:00,G(10),1.0,,,
0-20000-0-11723,F,1987,02,21:00,G(15),0.0,,,
0-20000-0-11723,F,1987,02,21:00,G(20),0.0,,,
0-20000-0-11723,F,1987,02,21:00,G(30),0.0,,,
0-20000-0-11723,F,1987,02,21:00,MAX,14.0,,,
0-20000-0-11723,F,1987,03,AVG,AVG,4.5,,,
0-20000-0-11723,F,1987,03,AVG,G(10),0.0,,,
0-20000-0-11723,F,1987,03,AVG,G(15),0.0,,,
0-20000-0-11723,F,1987,03,AVG,G(20),0.0,,,
0-20000-0-11723,F,1987,03,AVG,G(30),0.0,,,
0-20000-0-11723,F,1987,03,AVG,MAX,8.0,,,
0-20000-0-11723,F,1987,03,07:00,AVG,3.1,,,
0-20000-0-11723,F,1987,03,07:00,G(10),0.0,,,
0-20000-0-11723,F,1987,03,07:00,G(15),0.0,,,
0-20000-0-11723,F,1987,03,07:00,G(20),0.0,,,
0-20000-0-11723,F,1987,03,07:00,G(30),0.0,,,
0-20000-0-11723,F,1987,03,07:00,MAX,8.0,*,,
0-20000-0-11723,F,1987,03,14:00,AVG,6.3,,,
0-20000-0-11723,F,1987,03,14:00,G(10),0.0,,,
0-20000-0-11723,F,1987,03,14:00,G(15),0.0,,,
0-20000-0-11723,F,1987,03,14:00,G(20),0.0,,,
0-20000-0-11723,F,1987,03,14:00,G(30),0.0,,,
0-20000-0-11723,F,1987,03,14:00,MAX,10.0,,,
0-20000-0-11723,F,1987,03,21:00,AVG,4.0,,,
0-20000-0-11723,F,1987,03,21:00,G(10),0.0,,,
0-20000-0-11723,F,1987,03,21:00,G(15),0.0,,,
0-20000-0-11723,F,1987,03,21:00,G(20),0.0,,,
0-20000-0-11723,F,1987,03,21:00,G(30),0.0,,,
0-20000-0-11723,F,1987,03,21:00,MAX,9.0,,,
0-20000-0-11723,F,1987,04,AVG,AVG,4.4,,,
0-20000-0-11723,F,1987,04,AVG,G(10),0.0,,,
0-20000-0-11723,F,1987,04,AVG,G(15),0.0,,,
0-20000-0-11723,F,1987,04,AVG,G(20),0.0,,,
0-20000-0-11723,F,1987,04,AVG,G(30),0.0,,,
0-20000-0-11723,F,1987,04,AVG,MAX,8.7,,,
0-20000-0-11723,F,1987,04,07:00,AVG,3.5,,,
0-20000-0-11723,F,1987,04,07:00,G(10),0.0,,,
0-20000-0-11723,F,1987,04,07:00,G(15),0.0,,,
0-20000-0-11723,F,1987,04,07:00,G(20),0.0,,,
0-20000-0-11723,F,1987,04,07:00,G(30),0.0,,,
0-20000-0-11723,F,1987,04,07:00,MAX,8.0,*,,
0-20000-0-11723,F,1987,04,14:00,AVG,6.0,,,
0-20000-0-11723,F,1987,04,14:00,G(10),1.0,,,
0-20000-0-11723,F,1987,04,14:00,G(15),0.0,,,
0-20000-0-11723,F,1987,04,14:00,G(20),0.0,,,
0-20000-0-11723,F,1987,04,14:00,G(30),0.0,,,
0-20000-0-11723,F,1987,04,14:00,MAX,13.0,,,
0-20000-0-11723,F,1987,04,21:00,AVG,3.7,,,
0-20000-0-11723,F,1987,04,21:00,G(10),0.0,,,
0-20000-0-11723,F,1987,04,21:00,G(15),0.0,,,
0-20000-0-11723,F,1987,04,21:00,G(20),0.0,,,
0-20000-0-11723,F,1987,04,21:00,G(30),0.0,,,
0-20000-0-11723,F,1987,04,21:00,MAX,8.0,*,,
0-20000-0-11723,F,1987,05,AVG,AVG,4.4,,,
0-20000-0-11723,F,1987,05,AVG,G(10),0.0,,,
0-20000-0-11723,F,1987,05,AVG,G(15),0.0,,,
0-20000-0-11723,F,1987,05,AVG,G(20),0.0,,,
0-20000-0-11723,F,1987,05,AVG,G(30),0.0,,,
0-20000-0-11723,F,1987,05,AVG,MAX,8.0,,,
0-20000-0-11723,F,1987,05,07:00,AVG,3.2,,,
0-20000-0-11723,F,1987,05,07:00,G(10),0.0,,,
0-20000-0-11723,F,1987,05,07:00,G(15),0.0,,,
0-20000-0-11723,F,1987,05,07:00,G(20),0.0,,,
0-20000-0-11723,F,1987,05,07:00,G(30),0.0,,,
0-20000-0-11723,F,1987,05,07:00,MAX,9.0,,,
0-20000-0-11723,F,1987,05,14:00,AVG,5.5,,,
0-20000-0-11723,F,1987,05,14:00,G(10),0.0,,,
0-20000-0-11723,F,1987,05,14:00,G(15),0.0,,,
0-20000-0-11723,F,1987,05,14:00,G(20),0.0,,,
0-20000-0-11723,F,1987,05,14:00,G(30),0.0,,,
0-20000-0-11723,F,1987,05,14:00,MAX,10.0,*,,
0-20000-0-11723,F,1987,05,21:00,AVG,4.3,,,
0-20000-0-11723,F,1987,05,21:00,G(10),0.0,,,
0-20000-0-11723,F,1987,05,21:00,G(15),0.0,,,
0-20000-0-11723,F,1987,05,21:00,G(20),0.0,,,
0-20000-0-11723,F,1987,05,21:00,G(30),0.0,,,
0-20000-0-11723,F,1987,05,21:00,MAX,9.0,,,
0-20000-0-11723,F,1987,06,AVG,AVG,3.6,,,
0-20000-0-11723,F,1987,06,AVG,G(10),0.0,,,
0-20000-0-11723,F,1987,06,AVG,G(15),0.0,,,
0-20000-0-11723,F,1987,06,AVG,G(20),0.0,,,
0-20000-0-11723,F,1987,06,AVG,G(30),0.0,,,
0-20000-0-11723,F,1987,06,AVG,MAX,7.7,,,
0-20000-0-11723,F,1987,06,07:00,AVG,2.3,,,
0-20000-0-11723,F,1987,06,07:00,G(10),0.0,,,
0-20000-0-11723,F,1987,06,07:00,G(15),0.0,,,
0-20000-0-11723,F,1987,06,07:00,G(20),0.0,,,
0-20000-0-11723,F,1987,06,07:00,G(30),0.0,,,
0-20000-0-11723,F,1987,06,07:00,MAX,8.0,,,
0-20000-0-11723,F,1987,06,14:00,AVG,5.6,,,
0-20000-0-11723,F,1987,06,14:00,G(10),1.0,,,
0-20000-0-11723,F,1987,06,14:00,G(15),0.0,,,
0-20000-0-11723,F,1987,06,14:00,G(20),0.0,,,
0-20000-0-11723,F,1987,06,14:00,G(30),0.0,,,
0-20000-0-11723,F,1987,06,14:00,MAX,15.0,,,
0-20000-0-11723,F,1987,06,21:00,AVG,3.0,,,
0-20000-0-11723,F,1987,06,21:00,G(10),0.0,,,
0-20000-0-11723,F,1987,06,21:00,G(15),0.0,,,
0-20000-0-11723,F,1987,06,21:00,G(20),0.0,,,
